"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
529.06,354.39,"22A3_wild_type"
475.67,413.02,"22A3_wild_type"
367.05,533.99,"22A3_wild_type"
523.33,373.47,"22A3_wild_type"
354.72,554.23,"22A3_wild_type"
531.25,374.32,"22A3_wild_type"
517.61,395.96,"22A3_wild_type"
536.07,378.87,"22A3_wild_type"
363.15,559.52,"22A3_wild_type"
412.08,510.56,"22A3_wild_type"
451.97,470.83,"22A3_wild_type"
379.72,548.05,"22A3_wild_type"
405.95,520.78,"22A3_wild_type"
471.99,456.95,"22A3_wild_type"
583.54,344.31,"22A3_wild_type"
515.14,422,"22A3_wild_type"
558,387.81,"22A3_wild_type"
663.17,289.15,"22A3_wild_type"
442.76,522.18,"22A3_wild_type"
544.24,416.4,"22A3_wild_type"
507.87,460.14,"22A3_wild_type"
514.77,458,"22A3_wild_type"
378.2,601.09,"22A3_wild_type"
390.87,599.83,"22A3_wild_type"
340.33,658.01,"22A3_wild_type"
395.59,603.28,"22A3_wild_type"
558.16,434.6,"22A3_wild_type"
491.65,508.5,"22A3_wild_type"
415.62,592.93,"22A3_wild_type"
403.56,633.59,"22A3_wild_type"
561.35,469.27,"22A3_wild_type"
626.34,406.63,"22A3_wild_type"
675.68,374.79,"22A3_wild_type"
489.98,579.48,"22A3_wild_type"
597.82,466.96,"22A3_wild_type"
715.18,345.02,"22A3_wild_type"
631.36,444.39,"22A3_wild_type"
620.53,531.13,"22A3_wild_type"
527.77,635.58,"22A3_wild_type"
566.26,601.3,"22A3_wild_type"
743.5,422.42,"22A3_wild_type"
621.47,566.46,"22A3_wild_type"
495.3,707.4,"22A3_wild_type"
554.5,656.57,"22A3_wild_type"
517.97,715.21,"22A3_wild_type"
631.25,610.62,"22A3_wild_type"
704.7,564.53,"22A3_wild_type"
732.23,541.27,"22A3_wild_type"
547.36,749.69,"22A3_wild_type"
483.83,837.72,"22A3_wild_type"
634.84,681.61,"22A3_wild_type"
779.46,584.37,"22A3_wild_type"
607.11,787.77,"22A3_wild_type"
874.96,542.11,"22A3_wild_type"
703.43,756.29,"22A3_wild_type"
740.3,719.57,"22A3_wild_type"
629.11,949.4,"22A3_wild_type"
692.57,971.51,"22A3_wild_type"
908.01,777.09,"22A3_wild_type"
854.88,945.9,"22A3_wild_type"
759.82,1050.77,"22A3_wild_type"
957.71,853.3,"22A3_wild_type"
1051.88,892.83,"22A3_wild_type"
1252.51,775.73,"22A3_wild_type"
979.54,1120.01,"22A3_wild_type"
1046.86,1078.3,"22A3_wild_type"
1026.83,1107.73,"22A3_wild_type"
962.31,1219.96,"22A3_wild_type"
1217.26,955.58,"22A3_wild_type"
1143.55,1048.68,"22A3_wild_type"
1017.01,1227.9,"22A3_wild_type"
1295.13,946.5,"22A3_wild_type"
1014.69,1339.35,"22A3_wild_type"
1349.41,1090.69,"22A3_wild_type"
1337.41,1106.98,"22A3_wild_type"
1365.35,1116.94,"22A3_wild_type"
1321.94,1217.87,"22A3_wild_type"
1251.46,1294.73,"22A3_wild_type"
1046.18,1525.07,"22A3_wild_type"
1531.28,1213.79,"22A3_wild_type"
1355.16,1449.13,"22A3_wild_type"
1129.96,1826.35,"22A3_wild_type"
1601.27,1500.64,"22A3_wild_type"
1821.47,1487.29,"22A3_wild_type"
1640.19,1824.72,"22A3_wild_type"
1781.52,1768.36,"22A3_wild_type"
1961.35,1684.64,"22A3_wild_type"
2107.01,1661.98,"22A3_wild_type"
1920.36,2139.8,"22A3_wild_type"
2468.56,2018.91,"22A3_wild_type"
2590.68,1951.23,"22A3_wild_type"
2539,2031.41,"22A3_wild_type"
2178.54,2472.66,"22A3_wild_type"
2534.93,2167.15,"22A3_wild_type"
2423.12,2312.91,"22A3_wild_type"
2317.09,2714.7,"22A3_wild_type"
2907.89,2798.14,"22A3_wild_type"
2.65,38.68,"22A3_wild_type"
2.39,39.84,"22A3_wild_type"
3.94,39.9,"22A3_wild_type"
1.28,45.92,"22A3_wild_type"
0.62,48,"22A3_wild_type"
12.09,37.98,"22A3_wild_type"
10.02,41.63,"22A3_wild_type"
13.51,38.21,"22A3_wild_type"
7.04,45.71,"22A3_wild_type"
10.71,42.68,"22A3_wild_type"
15.26,37.96,"22A3_wild_type"
9.22,45.46,"22A3_wild_type"
15.81,39.9,"22A3_wild_type"
8.98,47.95,"22A3_wild_type"
14.74,41.72,"22A3_wild_type"
13.86,43.5,"22A3_wild_type"
7.87,50.09,"22A3_wild_type"
13.45,44.6,"22A3_wild_type"
19.86,39.24,"22A3_wild_type"
14.61,45.53,"22A3_wild_type"
15.61,45.85,"22A3_wild_type"
9.15,53.27,"22A3_wild_type"
1.72,61.52,"22A3_wild_type"
6.59,56.46,"22A3_wild_type"
6.21,57.09,"22A3_wild_type"
0.12,64.29,"22A3_wild_type"
18.41,44.56,"22A3_wild_type"
4.49,60.76,"22A3_wild_type"
22.17,42.94,"22A3_wild_type"
12.9,53.33,"22A3_wild_type"
7.16,61.32,"22A3_wild_type"
22.55,44.97,"22A3_wild_type"
22.26,47.53,"22A3_wild_type"
5.53,66.2,"22A3_wild_type"
0.48,72.46,"22A3_wild_type"
21.01,50.29,"22A3_wild_type"
27.38,44.08,"22A3_wild_type"
24.48,47.42,"22A3_wild_type"
22.49,50.3,"22A3_wild_type"
2.43,72.53,"22A3_wild_type"
5.97,69.83,"22A3_wild_type"
20.6,54.06,"22A3_wild_type"
3.72,74.4,"22A3_wild_type"
21.08,55.82,"22A3_wild_type"
17.88,60.13,"22A3_wild_type"
20.4,58.61,"22A3_wild_type"
39.89,37.93,"22A3_wild_type"
18.52,63.88,"22A3_wild_type"
18.72,63.95,"22A3_wild_type"
7.36,76.63,"22A3_wild_type"
10.59,74.36,"22A3_wild_type"
32.58,50.57,"22A3_wild_type"
44.18,38.84,"22A3_wild_type"
40.47,43.51,"22A3_wild_type"
37.46,46.86,"22A3_wild_type"
36.84,47.53,"22A3_wild_type"
40.84,43.35,"22A3_wild_type"
38.98,45.56,"22A3_wild_type"
0.22,88.87,"22A3_wild_type"
45.75,39.81,"22A3_wild_type"
40.89,46.13,"22A3_wild_type"
41.71,45.39,"22A3_wild_type"
30.28,59.72,"22A3_wild_type"
29.63,62.37,"22A3_wild_type"
52.36,37.95,"22A3_wild_type"
48.84,43.08,"22A3_wild_type"
50.32,41.72,"22A3_wild_type"
34.44,60.28,"22A3_wild_type"
44.64,49.43,"22A3_wild_type"
6.56,91.55,"22A3_wild_type"
53.43,40.66,"22A3_wild_type"
2.37,96.21,"22A3_wild_type"
34.37,64.92,"22A3_wild_type"
29.4,70.73,"22A3_wild_type"
32.69,67.29,"22A3_wild_type"
1,102.72,"22A3_wild_type"
33.68,68.06,"22A3_wild_type"
41.27,61.08,"22A3_wild_type"
62.01,39.06,"22A3_wild_type"
12.08,93.34,"22A3_wild_type"
49.5,53.47,"22A3_wild_type"
7.37,99.31,"22A3_wild_type"
55.87,46.62,"22A3_wild_type"
11.48,95.09,"22A3_wild_type"
21.01,85.48,"22A3_wild_type"
57.94,46.02,"22A3_wild_type"
44.55,62.48,"22A3_wild_type"
14.07,95.9,"22A3_wild_type"
69.15,38.12,"22A3_wild_type"
22.58,89.78,"22A3_wild_type"
54.12,56.02,"22A3_wild_type"
31.42,80.71,"22A3_wild_type"
32.21,82.1,"22A3_wild_type"
62.46,49.58,"22A3_wild_type"
54.9,59.3,"22A3_wild_type"
73.31,39.75,"22A3_wild_type"
56,59.85,"22A3_wild_type"
4.5,117.42,"22A3_wild_type"
28.03,92.01,"22A3_wild_type"
42.8,76.13,"22A3_wild_type"
38.15,81.53,"22A3_wild_type"
65.95,52.65,"22A3_wild_type"
70.29,50.17,"22A3_wild_type"
77.49,42.56,"22A3_wild_type"
78.7,42.9,"22A3_wild_type"
66.06,58.72,"22A3_wild_type"
68.74,56.03,"22A3_wild_type"
32.06,97.25,"22A3_wild_type"
37.98,91.42,"22A3_wild_type"
76.93,49.52,"22A3_wild_type"
49.48,80.4,"22A3_wild_type"
75.09,52.8,"22A3_wild_type"
13.88,119.49,"22A3_wild_type"
63.83,65.27,"22A3_wild_type"
57.96,72.6,"22A3_wild_type"
34.98,97.74,"22A3_wild_type"
70.79,59.76,"22A3_wild_type"
82.46,48.92,"22A3_wild_type"
26.67,110.28,"22A3_wild_type"
31.78,105.68,"22A3_wild_type"
51.31,85.11,"22A3_wild_type"
61.74,75.07,"22A3_wild_type"
18.59,122.67,"22A3_wild_type"
20.08,121.89,"22A3_wild_type"
77.42,59.82,"22A3_wild_type"
32.47,108.71,"22A3_wild_type"
69.48,69.34,"22A3_wild_type"
17.34,127,"22A3_wild_type"
65.73,74.46,"22A3_wild_type"
41.72,100.72,"22A3_wild_type"
61.9,79.22,"22A3_wild_type"
88.14,50.86,"22A3_wild_type"
86.49,53.43,"22A3_wild_type"
18.55,127.99,"22A3_wild_type"
83.42,58.16,"22A3_wild_type"
32.5,113.8,"22A3_wild_type"
9.75,138.62,"22A3_wild_type"
96.6,44.69,"22A3_wild_type"
64.33,80.61,"22A3_wild_type"
51.26,95.99,"22A3_wild_type"
40.04,108.23,"22A3_wild_type"
24.43,125.27,"22A3_wild_type"
67.01,79.45,"22A3_wild_type"
4.1,149.49,"22A3_wild_type"
43.25,108.23,"22A3_wild_type"
83.69,64.29,"22A3_wild_type"
70.29,80.53,"22A3_wild_type"
43.63,109.61,"22A3_wild_type"
87.01,63.67,"22A3_wild_type"
28.63,127.44,"22A3_wild_type"
66.42,87.18,"22A3_wild_type"
43.6,112.37,"22A3_wild_type"
57.78,97.23,"22A3_wild_type"
56.68,98.85,"22A3_wild_type"
73.37,80.85,"22A3_wild_type"
72.07,82.38,"22A3_wild_type"
76.77,77.87,"22A3_wild_type"
106.84,45.77,"22A3_wild_type"
52.07,105.59,"22A3_wild_type"
85.44,69.78,"22A3_wild_type"
90.79,64.23,"22A3_wild_type"
38.33,123.07,"22A3_wild_type"
39.02,122.65,"22A3_wild_type"
63.62,96.19,"22A3_wild_type"
16.81,147.68,"22A3_wild_type"
105.1,52.08,"22A3_wild_type"
46.19,117.02,"22A3_wild_type"
88.97,70.92,"22A3_wild_type"
91.25,68.67,"22A3_wild_type"
38.51,127.73,"22A3_wild_type"
25.38,142.3,"22A3_wild_type"
5.5,164.32,"22A3_wild_type"
71.63,93.77,"22A3_wild_type"
70.02,95.85,"22A3_wild_type"
90.87,73.21,"22A3_wild_type"
86.82,77.73,"22A3_wild_type"
88.63,79.49,"22A3_wild_type"
67.71,102.56,"22A3_wild_type"
75.33,95.12,"22A3_wild_type"
60.75,111.04,"22A3_wild_type"
129.23,37.82,"22A3_wild_type"
46.22,129.89,"22A3_wild_type"
44.52,132.27,"22A3_wild_type"
48.71,127.72,"22A3_wild_type"
55.08,120.87,"22A3_wild_type"
25.77,152.9,"22A3_wild_type"
71.29,103.49,"22A3_wild_type"
65.5,110.96,"22A3_wild_type"
56.53,120.84,"22A3_wild_type"
88.06,86.74,"22A3_wild_type"
66.64,110.71,"22A3_wild_type"
118.57,54.88,"22A3_wild_type"
62.85,119.07,"22A3_wild_type"
75.68,107.68,"22A3_wild_type"
70.32,113.95,"22A3_wild_type"
54.33,131.33,"22A3_wild_type"
124.34,55.5,"22A3_wild_type"
78.29,105.84,"22A3_wild_type"
114.71,66.63,"22A3_wild_type"
64.38,121.33,"22A3_wild_type"
116.33,65.65,"22A3_wild_type"
115.3,67.68,"22A3_wild_type"
32.73,158.15,"22A3_wild_type"
123.1,62.14,"22A3_wild_type"
107.21,79.45,"22A3_wild_type"
119.78,66.27,"22A3_wild_type"
92.04,96.86,"22A3_wild_type"
46.45,147.6,"22A3_wild_type"
121.93,66.04,"22A3_wild_type"
109.91,80.39,"22A3_wild_type"
101.92,91.08,"22A3_wild_type"
99.3,94.25,"22A3_wild_type"
107.34,85.85,"22A3_wild_type"
107.69,89.01,"22A3_wild_type"
115.9,80.17,"22A3_wild_type"
154.54,38.62,"22A3_wild_type"
113.64,83.18,"22A3_wild_type"
47.01,156,"22A3_wild_type"
117.41,80.18,"22A3_wild_type"
57.23,148.55,"22A3_wild_type"
136.93,62.59,"22A3_wild_type"
104.96,97.61,"22A3_wild_type"
70.83,134.76,"22A3_wild_type"
106.27,96.51,"22A3_wild_type"
91.91,112.69,"22A3_wild_type"
120.36,84.03,"22A3_wild_type"
140.2,62.52,"22A3_wild_type"
125.85,78.44,"22A3_wild_type"
54.55,158.47,"22A3_wild_type"
129.14,79.08,"22A3_wild_type"
90.95,121.18,"22A3_wild_type"
110.07,100.55,"22A3_wild_type"
89.75,123.57,"22A3_wild_type"
42.25,175.43,"22A3_wild_type"
110.08,101.91,"22A3_wild_type"
128.03,82.61,"22A3_wild_type"
123.27,88.52,"22A3_wild_type"
162.75,46.87,"22A3_wild_type"
128.23,85.71,"22A3_wild_type"
66.47,153.98,"22A3_wild_type"
5.81,220.37,"22A3_wild_type"
77.87,142.27,"22A3_wild_type"
83.26,137.39,"22A3_wild_type"
84.33,137.28,"22A3_wild_type"
155.36,60.15,"22A3_wild_type"
108.04,112.13,"22A3_wild_type"
89.12,133.61,"22A3_wild_type"
59.57,166.77,"22A3_wild_type"
39.86,188.25,"22A3_wild_type"
53.4,173.7,"22A3_wild_type"
106.47,116.16,"22A3_wild_type"
96.4,127.38,"22A3_wild_type"
81.97,144.28,"22A3_wild_type"
58.26,171.01,"22A3_wild_type"
159.14,61.9,"22A3_wild_type"
104.72,121.87,"22A3_wild_type"
179.09,41.21,"22A3_wild_type"
91.37,136.76,"22A3_wild_type"
144.79,80.52,"22A3_wild_type"
112.49,116.08,"22A3_wild_type"
142.05,84.03,"22A3_wild_type"
61.4,172.48,"22A3_wild_type"
103.82,126.73,"22A3_wild_type"
46.11,189.57,"22A3_wild_type"
161.76,64.46,"22A3_wild_type"
120.42,109.47,"22A3_wild_type"
133.91,95.17,"22A3_wild_type"
77.15,156.97,"22A3_wild_type"
90.29,142.7,"22A3_wild_type"
168.55,57.78,"22A3_wild_type"
127.74,102.17,"22A3_wild_type"
176.59,49.61,"22A3_wild_type"
144.41,84.69,"22A3_wild_type"
57.37,179.93,"22A3_wild_type"
146.32,85.08,"22A3_wild_type"
75.2,162.72,"22A3_wild_type"
114.63,119.97,"22A3_wild_type"
72.01,166.5,"22A3_wild_type"
121.73,113.86,"22A3_wild_type"
73.98,166.44,"22A3_wild_type"
88.9,151.17,"22A3_wild_type"
26.95,220.37,"22A3_wild_type"
95.59,146.15,"22A3_wild_type"
94.97,147.92,"22A3_wild_type"
72.23,172.64,"22A3_wild_type"
113.14,129.04,"22A3_wild_type"
130.58,110.72,"22A3_wild_type"
159.2,81.5,"22A3_wild_type"
130.02,115.55,"22A3_wild_type"
113.69,135.89,"22A3_wild_type"
101.76,149.09,"22A3_wild_type"
67.06,186.97,"22A3_wild_type"
96.07,155.91,"22A3_wild_type"
113.86,137.48,"22A3_wild_type"
105.7,147.2,"22A3_wild_type"
111.86,142.7,"22A3_wild_type"
124.75,129.42,"22A3_wild_type"
202.1,46.26,"22A3_wild_type"
105.38,152.2,"22A3_wild_type"
132.36,123.23,"22A3_wild_type"
173.14,79.89,"22A3_wild_type"
132.29,124.74,"22A3_wild_type"
99.59,160.54,"22A3_wild_type"
171.87,83.49,"22A3_wild_type"
179.2,76.26,"22A3_wild_type"
113.58,149.27,"22A3_wild_type"
129.13,132.41,"22A3_wild_type"
61.06,206.41,"22A3_wild_type"
81.18,185.22,"22A3_wild_type"
130.56,132.28,"22A3_wild_type"
169.62,90.15,"22A3_wild_type"
173.75,85.81,"22A3_wild_type"
155.5,105.78,"22A3_wild_type"
49.52,221.71,"22A3_wild_type"
21.58,252.79,"22A3_wild_type"
129.05,138.1,"22A3_wild_type"
174.91,88.72,"22A3_wild_type"
34.88,241.02,"22A3_wild_type"
112.36,157.08,"22A3_wild_type"
171.01,95.03,"22A3_wild_type"
124.14,145.96,"22A3_wild_type"
133.66,136.56,"22A3_wild_type"
155.89,113.76,"22A3_wild_type"
99.15,175.53,"22A3_wild_type"
154.15,115.89,"22A3_wild_type"
131.43,140.86,"22A3_wild_type"
33.27,248.53,"22A3_wild_type"
141.79,131.28,"22A3_wild_type"
91.26,186.44,"22A3_wild_type"
127.12,147.69,"22A3_wild_type"
160.17,112.08,"22A3_wild_type"
177.16,95.32,"22A3_wild_type"
129.85,147.74,"22A3_wild_type"
143.04,134.38,"22A3_wild_type"
90.36,192.55,"22A3_wild_type"
164.29,112.36,"22A3_wild_type"
140.69,139.69,"22A3_wild_type"
177.64,100.18,"22A3_wild_type"
217.44,57.44,"22A3_wild_type"
154.49,126.7,"22A3_wild_type"
156.65,125.38,"22A3_wild_type"
115.77,170.1,"22A3_wild_type"
157.78,125.49,"22A3_wild_type"
187.94,95.35,"22A3_wild_type"
208.03,73.94,"22A3_wild_type"
133.01,156.62,"22A3_wild_type"
102.07,192.76,"22A3_wild_type"
155.25,136.32,"22A3_wild_type"
164.19,126.74,"22A3_wild_type"
101.25,195.14,"22A3_wild_type"
181.65,107.84,"22A3_wild_type"
198.12,96.17,"22A3_wild_type"
53.48,253.59,"22A3_wild_type"
59.6,246.99,"22A3_wild_type"
75.95,229.75,"22A3_wild_type"
152.52,147.48,"22A3_wild_type"
150.76,149.66,"22A3_wild_type"
176.96,121.36,"22A3_wild_type"
90.54,216.27,"22A3_wild_type"
171.74,128.19,"22A3_wild_type"
135.84,167.27,"22A3_wild_type"
77.86,230.93,"22A3_wild_type"
87.3,220.85,"22A3_wild_type"
149,153.8,"22A3_wild_type"
69.22,240.69,"22A3_wild_type"
123,182.81,"22A3_wild_type"
72.21,239.35,"22A3_wild_type"
121.79,185.84,"22A3_wild_type"
100.33,210.77,"22A3_wild_type"
134.1,175.08,"22A3_wild_type"
198.43,105.33,"22A3_wild_type"
132.25,177.93,"22A3_wild_type"
106.72,206.45,"22A3_wild_type"
146.44,163.45,"22A3_wild_type"
178.35,129.27,"22A3_wild_type"
94.93,220.67,"22A3_wild_type"
151.21,160.97,"22A3_wild_type"
86.97,231.06,"22A3_wild_type"
161.05,150.64,"22A3_wild_type"
169.83,141.45,"22A3_wild_type"
191.19,118.42,"22A3_wild_type"
120.52,195.82,"22A3_wild_type"
216.46,91.59,"22A3_wild_type"
160.34,152.68,"22A3_wild_type"
174.49,138.1,"22A3_wild_type"
150.49,164.73,"22A3_wild_type"
93.14,227.82,"22A3_wild_type"
164.64,151.22,"22A3_wild_type"
136.69,181.72,"22A3_wild_type"
200.92,111.95,"22A3_wild_type"
170.43,145.14,"22A3_wild_type"
248.21,62.32,"22A3_wild_type"
78.45,248.13,"22A3_wild_type"
206.91,108.7,"22A3_wild_type"
131.96,190.38,"22A3_wild_type"
142.3,179.29,"22A3_wild_type"
173.98,146.18,"22A3_wild_type"
105.65,221.43,"22A3_wild_type"
135.63,188.96,"22A3_wild_type"
153.78,169.5,"22A3_wild_type"
158.18,165.15,"22A3_wild_type"
100.14,228.44,"22A3_wild_type"
242.73,73.55,"22A3_wild_type"
143.83,181.64,"22A3_wild_type"
178.51,144.22,"22A3_wild_type"
109.16,220.37,"22A3_wild_type"
133.74,194.86,"22A3_wild_type"
153.46,174.19,"22A3_wild_type"
158.95,170.32,"22A3_wild_type"
76.53,260.14,"22A3_wild_type"
166.58,162.45,"22A3_wild_type"
177.1,151.98,"22A3_wild_type"
142.32,189.84,"22A3_wild_type"
222.67,102.56,"22A3_wild_type"
248.99,74.93,"22A3_wild_type"
190.04,139.46,"22A3_wild_type"
139.08,195.33,"22A3_wild_type"
108.14,229.42,"22A3_wild_type"
136.14,199.38,"22A3_wild_type"
144.19,190.69,"22A3_wild_type"
125.82,210.86,"22A3_wild_type"
139.63,195.86,"22A3_wild_type"
186.66,145.2,"22A3_wild_type"
220.61,109.46,"22A3_wild_type"
216.98,114.76,"22A3_wild_type"
88.74,254.98,"22A3_wild_type"
180.2,155.97,"22A3_wild_type"
155.07,184.42,"22A3_wild_type"
175.02,163.04,"22A3_wild_type"
195.53,142.9,"22A3_wild_type"
187.03,152.2,"22A3_wild_type"
160.56,181.93,"22A3_wild_type"
89.71,259.41,"22A3_wild_type"
169.15,173.31,"22A3_wild_type"
100.4,248.9,"22A3_wild_type"
155.91,188.63,"22A3_wild_type"
108.73,241.9,"22A3_wild_type"
167.08,178.65,"22A3_wild_type"
185.55,158.63,"22A3_wild_type"
168.95,176.92,"22A3_wild_type"
152.63,195.84,"22A3_wild_type"
142.58,207.44,"22A3_wild_type"
166.9,181.37,"22A3_wild_type"
231.21,113.12,"22A3_wild_type"
203.35,143.7,"22A3_wild_type"
135.45,217.77,"22A3_wild_type"
187.86,161.58,"22A3_wild_type"
109.07,247.43,"22A3_wild_type"
268.17,76.54,"22A3_wild_type"
188.42,165.17,"22A3_wild_type"
178.76,175.95,"22A3_wild_type"
218.69,132.59,"22A3_wild_type"
117.93,244.44,"22A3_wild_type"
124.37,237.56,"22A3_wild_type"
158.57,200.59,"22A3_wild_type"
190.6,167.49,"22A3_wild_type"
106.53,261.29,"22A3_wild_type"
250.9,105.1,"22A3_wild_type"
72.76,298.74,"22A3_wild_type"
216.04,144.03,"22A3_wild_type"
170.63,195.07,"22A3_wild_type"
184.25,182.12,"22A3_wild_type"
138.65,231.81,"22A3_wild_type"
199.4,165.93,"22A3_wild_type"
205.09,159.76,"22A3_wild_type"
141.86,228.74,"22A3_wild_type"
111.47,262.14,"22A3_wild_type"
102.88,272.14,"22A3_wild_type"
177.23,192.46,"22A3_wild_type"
121.98,252.65,"22A3_wild_type"
187.25,182.9,"22A3_wild_type"
193.77,176.25,"22A3_wild_type"
190,180.71,"22A3_wild_type"
194.67,177.17,"22A3_wild_type"
140.04,237.3,"22A3_wild_type"
156.33,221.53,"22A3_wild_type"
175.69,201.08,"22A3_wild_type"
226.5,146.2,"22A3_wild_type"
208.75,166.27,"22A3_wild_type"
229.49,143.97,"22A3_wild_type"
134.09,249.13,"22A3_wild_type"
228.48,146.8,"22A3_wild_type"
100.6,285.9,"22A3_wild_type"
230.94,144.41,"22A3_wild_type"
195.4,183.39,"22A3_wild_type"
190.59,189.08,"22A3_wild_type"
238.77,136.83,"22A3_wild_type"
149.5,234.03,"22A3_wild_type"
192.69,187.22,"22A3_wild_type"
180.49,201.27,"22A3_wild_type"
165.48,219.17,"22A3_wild_type"
179.38,204.69,"22A3_wild_type"
214.46,166.98,"22A3_wild_type"
132.43,257.62,"22A3_wild_type"
133.41,257.77,"22A3_wild_type"
186.76,203.27,"22A3_wild_type"
251.68,132.93,"22A3_wild_type"
205.97,185.05,"22A3_wild_type"
172.73,221.2,"22A3_wild_type"
179.28,214.35,"22A3_wild_type"
170.98,225.2,"22A3_wild_type"
142.28,256.82,"22A3_wild_type"
105.63,297.78,"22A3_wild_type"
281.87,106.42,"22A3_wild_type"
236.41,157.54,"22A3_wild_type"
174.66,225.17,"22A3_wild_type"
255.2,138.16,"22A3_wild_type"
159.34,246.11,"22A3_wild_type"
250.94,146.57,"22A3_wild_type"
282.93,112.65,"22A3_wild_type"
208.67,193.59,"22A3_wild_type"
229.55,171.15,"22A3_wild_type"
135.14,275.86,"22A3_wild_type"
154.96,254.64,"22A3_wild_type"
175.41,233.54,"22A3_wild_type"
183.77,224.83,"22A3_wild_type"
213.41,193.08,"22A3_wild_type"
124.79,289.75,"22A3_wild_type"
150.54,262.45,"22A3_wild_type"
173.39,238.37,"22A3_wild_type"
233.09,173.52,"22A3_wild_type"
194.89,216.17,"22A3_wild_type"
225.91,182.59,"22A3_wild_type"
187.62,224.6,"22A3_wild_type"
219.75,191.09,"22A3_wild_type"
215.8,195.76,"22A3_wild_type"
204.12,209.15,"22A3_wild_type"
195.85,218.56,"22A3_wild_type"
144.52,275.81,"22A3_wild_type"
185.04,231.94,"22A3_wild_type"
164.3,254.5,"22A3_wild_type"
152.89,267.26,"22A3_wild_type"
206.23,209.64,"22A3_wild_type"
224.96,189.9,"22A3_wild_type"
197.27,220.59,"22A3_wild_type"
268.93,145.07,"22A3_wild_type"
164.26,260.47,"22A3_wild_type"
242.35,175.86,"22A3_wild_type"
233.51,185.72,"22A3_wild_type"
170.62,255.06,"22A3_wild_type"
257.97,161.91,"22A3_wild_type"
167.96,259.88,"22A3_wild_type"
200.43,224.97,"22A3_wild_type"
221.16,203.22,"22A3_wild_type"
175.16,254.91,"22A3_wild_type"
225.08,202.36,"22A3_wild_type"
258.43,166.84,"22A3_wild_type"
210.61,219.24,"22A3_wild_type"
148.61,287.58,"22A3_wild_type"
193.7,239.15,"22A3_wild_type"
162.95,272.82,"22A3_wild_type"
282,144.05,"22A3_wild_type"
158.1,280.69,"22A3_wild_type"
228.65,205.11,"22A3_wild_type"
190.07,247.71,"22A3_wild_type"
223.16,215.49,"22A3_wild_type"
143.99,301.6,"22A3_wild_type"
184.98,257.15,"22A3_wild_type"
288.06,145.58,"22A3_wild_type"
165.77,279.7,"22A3_wild_type"
252.43,186.33,"22A3_wild_type"
187.35,258.24,"22A3_wild_type"
131.51,319.77,"22A3_wild_type"
151.37,298.3,"22A3_wild_type"
155.69,294.04,"22A3_wild_type"
149.73,300.52,"22A3_wild_type"
168.45,280.93,"22A3_wild_type"
218.84,227.53,"22A3_wild_type"
280.5,160.78,"22A3_wild_type"
210.31,237.29,"22A3_wild_type"
186.7,263.23,"22A3_wild_type"
141.46,313.01,"22A3_wild_type"
214.04,234.64,"22A3_wild_type"
194.27,256.96,"22A3_wild_type"
221.07,228.2,"22A3_wild_type"
180.83,272.06,"22A3_wild_type"
256.3,190.21,"22A3_wild_type"
327.31,115.44,"22A3_wild_type"
187.3,268.01,"22A3_wild_type"
254.1,197.6,"22A3_wild_type"
390.53,49.58,"22A3_wild_type"
223.7,231.46,"22A3_wild_type"
219.72,237.01,"22A3_wild_type"
209.32,249.88,"22A3_wild_type"
247.62,208.38,"22A3_wild_type"
401.94,41.17,"22A3_wild_type"
161.14,303.81,"22A3_wild_type"
232.63,226.72,"22A3_wild_type"
219.24,241.51,"22A3_wild_type"
193.93,271.16,"22A3_wild_type"
214.32,249.32,"22A3_wild_type"
267.26,191.94,"22A3_wild_type"
195.94,270.99,"22A3_wild_type"
180.81,289.34,"22A3_wild_type"
227.1,240.13,"22A3_wild_type"
206.59,265.32,"22A3_wild_type"
210.26,261.99,"22A3_wild_type"
241.97,227.86,"22A3_wild_type"
223.46,248.32,"22A3_wild_type"
165.04,313.16,"22A3_wild_type"
268.17,202.09,"22A3_wild_type"
262.53,209.46,"22A3_wild_type"
221.6,256.73,"22A3_wild_type"
156.67,327.84,"22A3_wild_type"
254.67,222.07,"22A3_wild_type"
201.22,280.32,"22A3_wild_type"
260.02,216.72,"22A3_wild_type"
226.87,253.06,"22A3_wild_type"
171.3,313.57,"22A3_wild_type"
266.13,210.59,"22A3_wild_type"
149.45,340.72,"22A3_wild_type"
257,224.86,"22A3_wild_type"
272.92,208.24,"22A3_wild_type"
232.67,254.7,"22A3_wild_type"
277.95,208.52,"22A3_wild_type"
305.95,179.64,"22A3_wild_type"
249.52,243.68,"22A3_wild_type"
265.63,226.38,"22A3_wild_type"
176.98,322.79,"22A3_wild_type"
259.67,233.47,"22A3_wild_type"
208.09,290.08,"22A3_wild_type"
243.82,251.31,"22A3_wild_type"
205.38,293.98,"22A3_wild_type"
209.88,289.48,"22A3_wild_type"
299.19,192.44,"22A3_wild_type"
172.81,330.2,"22A3_wild_type"
296.89,196.06,"22A3_wild_type"
274.62,220.88,"22A3_wild_type"
215.41,285.68,"22A3_wild_type"
247.06,251.41,"22A3_wild_type"
225.45,274.91,"22A3_wild_type"
250.83,248.6,"22A3_wild_type"
241.22,261.84,"22A3_wild_type"
249.74,254,"22A3_wild_type"
191.74,320.7,"22A3_wild_type"
334.04,166.27,"22A3_wild_type"
